,Target,Scenario,xvar_subset_code,Regression Model,Fold,Train Score,Test Score,Scenario / Variables
449,GConsumption,1p5c_OS_SSP2,small,RandomForestRegressor,4,0.9464972308210687,0.6761321951561161,1p5c_OS_SSP2 / small
450,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,0,0.5186039291962905,0.5716126255031615,1p5c_OS_SSP2 / small
451,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,1,0.5408316397706634,0.49942458508311693,1p5c_OS_SSP2 / small
452,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,2,0.5449294876739506,0.4578924753554423,1p5c_OS_SSP2 / small
453,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,3,0.5315140766853139,0.5273860021366135,1p5c_OS_SSP2 / small
454,GConsumption,1p5c_OS_SSP2,small,PySRRegressor,4,0.5223283058993939,0.5644020582975655,1p5c_OS_SSP2 / small
455,GConsumption,1p5c_OS_SSP2,small,GPAFSRegressor,0,-61.863698698906035,-57.446342933269335,1p5c_OS_SSP2 / small
456,GConsumption,1p5c_OS_SSP2,small,GPAFSRegressor,1,0.5964491998505415,0.6047968324374826,1p5c_OS_SSP2 / small
457,GConsumption,1p5c_OS_SSP2,small,GPAFSRegressor,2,-58.51485352176496,-71.7905693811069,1p5c_OS_SSP2 / small
458,GConsumption,1p5c_OS_SSP2,small,GPAFSRegressor,3,-58.507802995076865,-72.65419910243307,1p5c_OS_SSP2 / small
459,GConsumption,1p5c_OS_SSP2,small,GPAFSRegressor,4,-61.815495310859,-56.80001140589682,1p5c_OS_SSP2 / small
460,GConsumption,1p5c_OS_SSP2,all,ElasticNet,0,0.5041336974391111,0.5303501995922961,1p5c_OS_SSP2 / all
461,GConsumption,1p5c_OS_SSP2,all,ElasticNet,1,0.520639671851572,0.4869246706392566,1p5c_OS_SSP2 / all
462,GConsumption,1p5c_OS_SSP2,all,ElasticNet,2,0.5326528869626627,0.4583647719446673,1p5c_OS_SSP2 / all
463,GConsumption,1p5c_OS_SSP2,all,ElasticNet,3,0.5146392120695362,0.5386418252160474,1p5c_OS_SSP2 / all
464,GConsumption,1p5c_OS_SSP2,all,ElasticNet,4,0.5056228845758652,0.5323396751768682,1p5c_OS_SSP2 / all
465,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,0,0.9868136898174846,0.9244916240247002,1p5c_OS_SSP2 / all
466,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,1,0.9864970856110084,0.9144400742654293,1p5c_OS_SSP2 / all
467,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,2,0.9882187526596566,0.8778194557375611,1p5c_OS_SSP2 / all
468,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,3,0.9879391415064882,0.8991178141158414,1p5c_OS_SSP2 / all
469,GConsumption,1p5c_OS_SSP2,all,RandomForestRegressor,4,0.9858231333760983,0.9145627576577153,1p5c_OS_SSP2 / all
470,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,0,0.7974692464423276,0.7563652694510747,1p5c_OS_SSP2 / all
471,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,1,0.7848426390958366,0.8015397961277736,1p5c_OS_SSP2 / all
472,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,2,0.7861059012347548,0.8021277139150534,1p5c_OS_SSP2 / all
473,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,3,0.7953343181936735,0.7549337907553575,1p5c_OS_SSP2 / all
474,GConsumption,1p5c_OS_SSP2,all,PySRRegressor,4,0.8492895844741155,0.8466502532117015,1p5c_OS_SSP2 / all
475,GConsumption,1p5c_OS_SSP2,all,GPAFSRegressor,0,0.7385075979010379,0.7626585940554522,1p5c_OS_SSP2 / all
476,GConsumption,1p5c_OS_SSP2,all,GPAFSRegressor,1,0.8361531940051381,0.8461483846557409,1p5c_OS_SSP2 / all
477,GConsumption,1p5c_OS_SSP2,all,GPAFSRegressor,2,0.8352712595832593,0.8612708104938106,1p5c_OS_SSP2 / all
478,GConsumption,1p5c_OS_SSP2,all,GPAFSRegressor,3,0.8618209736978405,0.802664098274666,1p5c_OS_SSP2 / all
479,GConsumption,1p5c_OS_SSP2,all,GPAFSRegressor,4,0.8502697145534873,0.8390882137250757,1p5c_OS_SSP2 / all
480,GConsumption,2C_SSP2,small,ElasticNet,0,0.2564038385548403,0.32084457585129467,2C_SSP2 / small
481,GConsumption,2C_SSP2,small,ElasticNet,1,0.2697499125249969,0.25507377093532624,2C_SSP2 / small
482,GConsumption,2C_SSP2,small,ElasticNet,2,0.2896573494006398,0.1984020145461366,2C_SSP2 / small
483,GConsumption,2C_SSP2,small,ElasticNet,3,0.2655948462368378,0.2877038791315173,2C_SSP2 / small
484,GConsumption,2C_SSP2,small,ElasticNet,4,0.2672307093392985,0.27274968895895135,2C_SSP2 / small
485,GConsumption,2C_SSP2,small,RandomForestRegressor,0,0.9209676252281326,0.4349320075498887,2C_SSP2 / small
486,GConsumption,2C_SSP2,small,RandomForestRegressor,1,0.9176429556426287,0.48071666157957027,2C_SSP2 / small
487,GConsumption,2C_SSP2,small,RandomForestRegressor,2,0.9263968380131626,0.28849371347058905,2C_SSP2 / small
488,GConsumption,2C_SSP2,small,RandomForestRegressor,3,0.9240595740612103,0.3579407331723836,2C_SSP2 / small
489,GConsumption,2C_SSP2,small,RandomForestRegressor,4,0.9153315571913763,0.45369306966304845,2C_SSP2 / small
490,GConsumption,2C_SSP2,small,PySRRegressor,0,0.26963803990528834,0.3458392301814921,2C_SSP2 / small
491,GConsumption,2C_SSP2,small,PySRRegressor,1,0.28414757436722105,0.27793897160873016,2C_SSP2 / small
492,GConsumption,2C_SSP2,small,PySRRegressor,2,0.30400440233146997,0.19074726677508314,2C_SSP2 / small
493,GConsumption,2C_SSP2,small,PySRRegressor,3,0.27947144155419,0.3010790279380414,2C_SSP2 / small
494,GConsumption,2C_SSP2,small,PySRRegressor,4,0.2807174937568343,0.29114698343847645,2C_SSP2 / small
495,GConsumption,2C_SSP2,small,GPAFSRegressor,0,-93.74297795105821,-110.32701117477559,2C_SSP2 / small
496,GConsumption,2C_SSP2,small,GPAFSRegressor,1,0.4099984352417311,0.47366786667976035,2C_SSP2 / small
497,GConsumption,2C_SSP2,small,GPAFSRegressor,2,0.41951968343061763,0.1621923432567146,2C_SSP2 / small
498,GConsumption,2C_SSP2,small,GPAFSRegressor,3,0.43847714453589703,0.3845074883649289,2C_SSP2 / small
499,GConsumption,2C_SSP2,small,GPAFSRegressor,4,0.4683883779133441,0.4416731694893037,2C_SSP2 / small
500,GConsumption,2C_SSP2,all,ElasticNet,0,0.2639332685333552,0.326960018288616,2C_SSP2 / all
501,GConsumption,2C_SSP2,all,ElasticNet,1,0.2763070688624505,0.2610648277286238,2C_SSP2 / all
502,GConsumption,2C_SSP2,all,ElasticNet,2,0.2958399420084522,0.20626180688187556,2C_SSP2 / all
503,GConsumption,2C_SSP2,all,ElasticNet,3,0.2725444285218819,0.294712393374024,2C_SSP2 / all
504,GConsumption,2C_SSP2,all,ElasticNet,4,0.27409288035035695,0.27959636282933187,2C_SSP2 / all
505,GConsumption,2C_SSP2,all,RandomForestRegressor,0,0.9898860083566431,0.8720971572800347,2C_SSP2 / all
506,GConsumption,2C_SSP2,all,RandomForestRegressor,1,0.9879828969729014,0.910351188363722,2C_SSP2 / all
507,GConsumption,2C_SSP2,all,RandomForestRegressor,2,0.9862079153054353,0.929833056217964,2C_SSP2 / all
508,GConsumption,2C_SSP2,all,RandomForestRegressor,3,0.9878513878867194,0.9265803293731008,2C_SSP2 / all
509,GConsumption,2C_SSP2,all,RandomForestRegressor,4,0.9880548266441729,0.9104460169994283,2C_SSP2 / all
510,GConsumption,2C_SSP2,all,PySRRegressor,0,0.86133809666222,0.8139184160646848,2C_SSP2 / all
511,GConsumption,2C_SSP2,all,PySRRegressor,1,0.8872314758814408,0.8918250451724219,2C_SSP2 / all
512,GConsumption,2C_SSP2,all,PySRRegressor,2,0.881533477757485,0.8962044479041553,2C_SSP2 / all
513,GConsumption,2C_SSP2,all,PySRRegressor,3,0.8942774159200091,0.8866231998737978,2C_SSP2 / all
514,GConsumption,2C_SSP2,all,PySRRegressor,4,0.859853698350439,0.8518224738941311,2C_SSP2 / all
515,GConsumption,2C_SSP2,all,GPAFSRegressor,0,0.9044004801971823,0.870805127831734,2C_SSP2 / all
516,GConsumption,2C_SSP2,all,GPAFSRegressor,1,0.8961482010430493,0.8938120022407708,2C_SSP2 / all
517,GConsumption,2C_SSP2,all,GPAFSRegressor,2,0.8559000936289342,0.7896213786282562,2C_SSP2 / all
518,GConsumption,2C_SSP2,all,GPAFSRegressor,3,0.8209421263107761,0.8561926005741283,2C_SSP2 / all
519,GConsumption,2C_SSP2,all,GPAFSRegressor,4,0.9114581670277747,0.902015928450533,2C_SSP2 / all
520,GConsumption,2C_SSP2_DA30,small,ElasticNet,0,0.5077347307145018,0.5493918958975714,2C_SSP2_DA30 / small
521,GConsumption,2C_SSP2_DA30,small,ElasticNet,1,0.5288502687794745,0.4898437782777939,2C_SSP2_DA30 / small
522,GConsumption,2C_SSP2_DA30,small,ElasticNet,2,0.5433371024996199,0.45385324725820353,2C_SSP2_DA30 / small
523,GConsumption,2C_SSP2_DA30,small,ElasticNet,3,0.5212138990618819,0.5328587966015987,2C_SSP2_DA30 / small
524,GConsumption,2C_SSP2_DA30,small,ElasticNet,4,0.511012757337695,0.5404629428840005,2C_SSP2_DA30 / small
525,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,0,0.9539767497760511,0.7863513016088813,2C_SSP2_DA30 / small
526,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,1,0.9590362371592102,0.7105962531384439,2C_SSP2_DA30 / small
527,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,2,0.9628821034875165,0.5497880964933981,2C_SSP2_DA30 / small
528,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,3,0.9588150460452572,0.6232546160163864,2C_SSP2_DA30 / small
529,GConsumption,2C_SSP2_DA30,small,RandomForestRegressor,4,0.9548474386803923,0.7455561562420489,2C_SSP2_DA30 / small
530,GConsumption,2C_SSP2_DA30,small,PySRRegressor,0,0.5285739215658829,0.5962050989593208,2C_SSP2_DA30 / small
531,GConsumption,2C_SSP2_DA30,small,PySRRegressor,1,0.5544363333416267,0.508575175017155,2C_SSP2_DA30 / small
532,GConsumption,2C_SSP2_DA30,small,PySRRegressor,2,0.5614239250615392,0.44455257687553273,2C_SSP2_DA30 / small
533,GConsumption,2C_SSP2_DA30,small,PySRRegressor,3,0.5437745206254188,0.5349901873954105,2C_SSP2_DA30 / small
534,GConsumption,2C_SSP2_DA30,small,PySRRegressor,4,0.5331694648387977,0.5819900237043065,2C_SSP2_DA30 / small
535,GConsumption,2C_SSP2_DA30,small,GPAFSRegressor,0,-0.9479381344333286,-0.6540346888855,2C_SSP2_DA30 / small
536,GConsumption,2C_SSP2_DA30,small,GPAFSRegressor,1,-52.28359934159823,-42.77628817766329,2C_SSP2_DA30 / small
537,GConsumption,2C_SSP2_DA30,small,GPAFSRegressor,2,-47.69459623169274,-63.088593794303506,2C_SSP2_DA30 / small
538,GConsumption,2C_SSP2_DA30,small,GPAFSRegressor,3,-49.026309225776295,-56.98754786532096,2C_SSP2_DA30 / small
539,GConsumption,2C_SSP2_DA30,small,GPAFSRegressor,4,-51.06088472026823,-46.480526662813595,2C_SSP2_DA30 / small
540,GConsumption,2C_SSP2_DA30,all,ElasticNet,0,0.5113661698849544,0.552015329640593,2C_SSP2_DA30 / all
541,GConsumption,2C_SSP2_DA30,all,ElasticNet,1,0.5319027079941723,0.49295067088089406,2C_SSP2_DA30 / all
542,GConsumption,2C_SSP2_DA30,all,ElasticNet,2,0.546157642124486,0.45833443373246496,2C_SSP2_DA30 / all
543,GConsumption,2C_SSP2_DA30,all,ElasticNet,3,0.5247078919775483,0.5361112620496433,2C_SSP2_DA30 / all
544,GConsumption,2C_SSP2_DA30,all,ElasticNet,4,0.5144620266947703,0.5433375405797112,2C_SSP2_DA30 / all
545,GConsumption,2C_SSP2_DA30,all,RandomForestRegressor,0,0.9862509905984351,0.9352782048714643,2C_SSP2_DA30 / all
546,GConsumption,2C_SSP2_DA30,all,RandomForestRegressor,1,0.9877271579379578,0.9160068667462096,2C_SSP2_DA30 / all
547,GConsumption,2C_SSP2_DA30,all,RandomForestRegressor,2,0.9878813192236282,0.8770926219919294,2C_SSP2_DA30 / all
548,GConsumption,2C_SSP2_DA30,all,RandomForestRegressor,3,0.9891447686948601,0.8750381875051813,2C_SSP2_DA30 / all
549,GConsumption,2C_SSP2_DA30,all,RandomForestRegressor,4,0.9869189098905901,0.93372517292916,2C_SSP2_DA30 / all
550,GConsumption,2C_SSP2_DA30,all,PySRRegressor,0,0.7596410677030567,0.7534958675732832,2C_SSP2_DA30 / all
551,GConsumption,2C_SSP2_DA30,all,PySRRegressor,1,0.7543860567139595,0.7728829052885832,2C_SSP2_DA30 / all
552,GConsumption,2C_SSP2_DA30,all,PySRRegressor,2,0.7585012379919622,0.7604648745087919,2C_SSP2_DA30 / all
553,GConsumption,2C_SSP2_DA30,all,PySRRegressor,3,0.7687210350879197,0.7064872598507873,2C_SSP2_DA30 / all
554,GConsumption,2C_SSP2_DA30,all,PySRRegressor,4,0.8409988902429856,0.818044051384895,2C_SSP2_DA30 / all
555,GConsumption,2C_SSP2_DA30,all,GPAFSRegressor,0,-50.533171650077946,-47.74981870417982,2C_SSP2_DA30 / all
556,GConsumption,2C_SSP2_DA30,all,GPAFSRegressor,1,0.7895548523692778,0.8115673584679668,2C_SSP2_DA30 / all
557,GConsumption,2C_SSP2_DA30,all,GPAFSRegressor,2,0.8301080329021335,0.7982440778362957,2C_SSP2_DA30 / all
558,GConsumption,2C_SSP2_DA30,all,GPAFSRegressor,3,0.8210415188851486,0.7288404428247299,2C_SSP2_DA30 / all
559,GConsumption,2C_SSP2_DA30,all,GPAFSRegressor,4,0.808402236979456,0.7972604846271925,2C_SSP2_DA30 / all
560,GConsumption,ALL,small_inc_enc,ElasticNet,0,0.4027370803411414,-0.6750769320152965,ALL / small_inc_enc
561,GConsumption,ALL,small_inc_enc,ElasticNet,1,0.2835456207317447,0.2947598159524225,ALL / small_inc_enc
562,GConsumption,ALL,small_inc_enc,ElasticNet,2,0.26348877547793614,0.3629160501003028,ALL / small_inc_enc
563,GConsumption,ALL,small_inc_enc,ElasticNet,3,0.2756925852704729,0.31400889640971363,ALL / small_inc_enc
564,GConsumption,ALL,small_inc_enc,ElasticNet,4,0.22712937290511914,0.3284692603852194,ALL / small_inc_enc
565,GConsumption,ALL,small_inc_enc,RandomForestRegressor,0,0.9803069975281293,0.7060167429776729,ALL / small_inc_enc
566,GConsumption,ALL,small_inc_enc,RandomForestRegressor,1,0.9684325598545219,0.816085636154726,ALL / small_inc_enc
567,GConsumption,ALL,small_inc_enc,RandomForestRegressor,2,0.9687038537692362,0.8767187394329944,ALL / small_inc_enc
568,GConsumption,ALL,small_inc_enc,RandomForestRegressor,3,0.971041582208355,0.866076813191563,ALL / small_inc_enc
569,GConsumption,ALL,small_inc_enc,RandomForestRegressor,4,0.9640763815841357,0.8735133219156459,ALL / small_inc_enc
570,GConsumption,ALL,small_inc_enc,PySRRegressor,0,0.40269338139864164,-0.9912584703046508,ALL / small_inc_enc
571,GConsumption,ALL,small_inc_enc,PySRRegressor,1,0.2720010278298626,0.3442571899917426,ALL / small_inc_enc
572,GConsumption,ALL,small_inc_enc,PySRRegressor,2,0.2595202524426483,0.3907033211561268,ALL / small_inc_enc
573,GConsumption,ALL,small_inc_enc,PySRRegressor,3,0.27784434196815533,0.3133726790822928,ALL / small_inc_enc
574,GConsumption,ALL,small_inc_enc,PySRRegressor,4,0.23195767898762243,0.35514647947629663,ALL / small_inc_enc
575,GConsumption,ALL,small_inc_enc,GPAFSRegressor,0,-33.19336750719968,-149.83384537498435,ALL / small_inc_enc
576,GConsumption,ALL,small_inc_enc,GPAFSRegressor,1,-64.7242692497401,-61.49954945518378,ALL / small_inc_enc
577,GConsumption,ALL,small_inc_enc,GPAFSRegressor,2,-58.67749998838264,-54.65485642784302,ALL / small_inc_enc
578,GConsumption,ALL,small_inc_enc,GPAFSRegressor,3,-62.29322959724486,-61.125113618309825,ALL / small_inc_enc
579,GConsumption,ALL,small_inc_enc,GPAFSRegressor,4,0.3954538965814667,0.53344561185052,ALL / small_inc_enc
580,GConsumption,ALL,all_inc_enc,ElasticNet,0,0.40700524137453453,-0.6636148861100284,ALL / all_inc_enc
581,GConsumption,ALL,all_inc_enc,ElasticNet,1,0.2886324675650985,0.29959828746540107,ALL / all_inc_enc
582,GConsumption,ALL,all_inc_enc,ElasticNet,2,0.2687329652991295,0.3679350444328948,ALL / all_inc_enc
583,GConsumption,ALL,all_inc_enc,ElasticNet,3,0.2808197223107919,0.3191320047414796,ALL / all_inc_enc
584,GConsumption,ALL,all_inc_enc,ElasticNet,4,0.23293768761845435,0.3318716181043124,ALL / all_inc_enc
585,GConsumption,ALL,all_inc_enc,RandomForestRegressor,0,0.9902146016150909,0.8774856765601942,ALL / all_inc_enc
586,GConsumption,ALL,all_inc_enc,RandomForestRegressor,1,0.9894080905275289,0.8984015837214988,ALL / all_inc_enc
587,GConsumption,ALL,all_inc_enc,RandomForestRegressor,2,0.9904126515897458,0.8949213996296028,ALL / all_inc_enc
588,GConsumption,ALL,all_inc_enc,RandomForestRegressor,3,0.9903024873055613,0.8867146609962231,ALL / all_inc_enc
589,GConsumption,ALL,all_inc_enc,RandomForestRegressor,4,0.9874977680946789,0.8633383915306202,ALL / all_inc_enc
590,GConsumption,ALL,all_inc_enc,PySRRegressor,0,0.686721166324477,-0.09838578999589753,ALL / all_inc_enc
591,GConsumption,ALL,all_inc_enc,PySRRegressor,1,0.6146903290447835,0.6586878123665239,ALL / all_inc_enc
592,GConsumption,ALL,all_inc_enc,PySRRegressor,2,0.7584034091031756,0.7219049136400204,ALL / all_inc_enc
593,GConsumption,ALL,all_inc_enc,PySRRegressor,3,0.6220291705463334,0.6464073160159152,ALL / all_inc_enc
594,GConsumption,ALL,all_inc_enc,PySRRegressor,4,0.6242236584240787,0.5563045228309857,ALL / all_inc_enc
595,GConsumption,ALL,all_inc_enc,GPAFSRegressor,0,-62.86469164295403,-147.02542046612498,ALL / all_inc_enc
596,GConsumption,ALL,all_inc_enc,GPAFSRegressor,1,0.6720622361168427,0.7276937569456883,ALL / all_inc_enc
597,GConsumption,ALL,all_inc_enc,GPAFSRegressor,2,0.7770257898104537,0.7278425500786592,ALL / all_inc_enc
598,GConsumption,ALL,all_inc_enc,GPAFSRegressor,3,0.6819331789377715,0.7236360277903434,ALL / all_inc_enc
599,GConsumption,ALL,all_inc_enc,GPAFSRegressor,4,0.7311247491897734,0.57091772017779,ALL / all_inc_enc
600,GCost,BASE_SSP2,small,ElasticNet,0,0.0,-0.00107777505270934,BASE_SSP2 / small
601,GCost,BASE_SSP2,small,ElasticNet,1,0.0027088062528523027,0.0017811092286773578,BASE_SSP2 / small
602,GCost,BASE_SSP2,small,ElasticNet,2,0.0,-0.0012790366026105282,BASE_SSP2 / small
603,GCost,BASE_SSP2,small,ElasticNet,3,0.0,-0.0005507198802026103,BASE_SSP2 / small
604,GCost,BASE_SSP2,small,ElasticNet,4,0.0,-0.00622323596483243,BASE_SSP2 / small
605,GCost,BASE_SSP2,small,RandomForestRegressor,0,0.8860454205569939,0.26744972363791686,BASE_SSP2 / small
606,GCost,BASE_SSP2,small,RandomForestRegressor,1,0.8938103230865664,0.1315600941876368,BASE_SSP2 / small
607,GCost,BASE_SSP2,small,RandomForestRegressor,2,0.8926238113346888,0.15273804006260394,BASE_SSP2 / small
608,GCost,BASE_SSP2,small,RandomForestRegressor,3,0.8897053252369707,0.1603280972418344,BASE_SSP2 / small
609,GCost,BASE_SSP2,small,RandomForestRegressor,4,0.8848587732388744,0.18830499873312,BASE_SSP2 / small
610,GCost,BASE_SSP2,small,PySRRegressor,0,0.18265139182616363,0.2243717138279302,BASE_SSP2 / small
611,GCost,BASE_SSP2,small,PySRRegressor,1,0.20749816942968669,0.1272972497008974,BASE_SSP2 / small
612,GCost,BASE_SSP2,small,PySRRegressor,2,0.18115217500724046,0.22389538893395522,BASE_SSP2 / small
613,GCost,BASE_SSP2,small,PySRRegressor,3,0.18189233710521147,0.22507597370608545,BASE_SSP2 / small
614,GCost,BASE_SSP2,small,PySRRegressor,4,0.19958367960574708,0.14825267149595567,BASE_SSP2 / small
615,GCost,BASE_SSP2,small,GPAFSRegressor,0,-0.05775282982505425,-0.018033515851791915,BASE_SSP2 / small
616,GCost,BASE_SSP2,small,GPAFSRegressor,1,0.29662237823618076,0.2848026069484544,BASE_SSP2 / small
617,GCost,BASE_SSP2,small,GPAFSRegressor,2,-132.6804992535935,-123.10859983159054,BASE_SSP2 / small
618,GCost,BASE_SSP2,small,GPAFSRegressor,3,0.2914694066403366,0.29153822405902685,BASE_SSP2 / small
619,GCost,BASE_SSP2,small,GPAFSRegressor,4,0.30355031635909724,0.2464225766376782,BASE_SSP2 / small
620,GCost,BASE_SSP2,all,ElasticNet,0,0.0,-0.00107777505270934,BASE_SSP2 / all
621,GCost,BASE_SSP2,all,ElasticNet,1,0.0027088062528523027,0.0017811092286773578,BASE_SSP2 / all
622,GCost,BASE_SSP2,all,ElasticNet,2,0.0,-0.0012790366026105282,BASE_SSP2 / all
623,GCost,BASE_SSP2,all,ElasticNet,3,0.0,-0.0005507198802026103,BASE_SSP2 / all
624,GCost,BASE_SSP2,all,ElasticNet,4,0.0,-0.00622323596483243,BASE_SSP2 / all
625,GCost,BASE_SSP2,all,RandomForestRegressor,0,0.9906111988596625,0.9231325474715,BASE_SSP2 / all
626,GCost,BASE_SSP2,all,RandomForestRegressor,1,0.990100928363615,0.9311992732054867,BASE_SSP2 / all
627,GCost,BASE_SSP2,all,RandomForestRegressor,2,0.9904043146141145,0.9470185074024761,BASE_SSP2 / all
628,GCost,BASE_SSP2,all,RandomForestRegressor,3,0.9909044015982243,0.9410368642254461,BASE_SSP2 / all
629,GCost,BASE_SSP2,all,RandomForestRegressor,4,0.9904747006279676,0.9394298783763055,BASE_SSP2 / all
630,GCost,BASE_SSP2,all,PySRRegressor,0,0.9869872832417059,0.9867856568935486,BASE_SSP2 / all
631,GCost,BASE_SSP2,all,PySRRegressor,1,0.9873674072327697,0.9852451767966908,BASE_SSP2 / all
632,GCost,BASE_SSP2,all,PySRRegressor,2,0.9859541598323477,0.9896966278528069,BASE_SSP2 / all
633,GCost,BASE_SSP2,all,PySRRegressor,3,0.9884310410512703,0.9868011079239375,BASE_SSP2 / all
634,GCost,BASE_SSP2,all,PySRRegressor,4,0.986651845213711,0.9846797987310552,BASE_SSP2 / all
635,GCost,BASE_SSP2,all,GPAFSRegressor,0,0.990758137047057,0.9926207205693663,BASE_SSP2 / all
636,GCost,BASE_SSP2,all,GPAFSRegressor,1,-0.4320499835084777,-0.49375567203378967,BASE_SSP2 / all
637,GCost,BASE_SSP2,all,GPAFSRegressor,2,0.9656838555994939,0.9702034163711877,BASE_SSP2 / all
638,GCost,BASE_SSP2,all,GPAFSRegressor,3,0.9735528504789296,0.9736335643261933,BASE_SSP2 / all
639,GCost,BASE_SSP2,all,GPAFSRegressor,4,0.99470876835143,0.9941742951512751,BASE_SSP2 / all
640,GCost,1p5c_OS_SSP2,small,ElasticNet,0,0.8804316681859886,0.8769091891999449,1p5c_OS_SSP2 / small
641,GCost,1p5c_OS_SSP2,small,ElasticNet,1,0.8761633246190745,0.8807912836287843,1p5c_OS_SSP2 / small
642,GCost,1p5c_OS_SSP2,small,ElasticNet,2,0.8837897464987613,0.8778301386903223,1p5c_OS_SSP2 / small
643,GCost,1p5c_OS_SSP2,small,ElasticNet,3,0.8772475635531999,0.885116812387305,1p5c_OS_SSP2 / small
644,GCost,1p5c_OS_SSP2,small,ElasticNet,4,0.8774112218518068,0.8709690115702675,1p5c_OS_SSP2 / small
645,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,0,0.9966550457872518,0.9815745878026442,1p5c_OS_SSP2 / small
646,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,1,0.9967189479234102,0.9788108576492042,1p5c_OS_SSP2 / small
647,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,2,0.9970834022785284,0.9690712914780706,1p5c_OS_SSP2 / small
648,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,3,0.9968325127082829,0.9787637431563707,1p5c_OS_SSP2 / small
649,GCost,1p5c_OS_SSP2,small,RandomForestRegressor,4,0.9966790952349716,0.9805253728899006,1p5c_OS_SSP2 / small
650,GCost,1p5c_OS_SSP2,small,PySRRegressor,0,0.9258744235024776,0.9233957950173616,1p5c_OS_SSP2 / small
651,GCost,1p5c_OS_SSP2,small,PySRRegressor,1,0.9348461813128306,0.9330162028605768,1p5c_OS_SSP2 / small
652,GCost,1p5c_OS_SSP2,small,PySRRegressor,2,0.9261060187589876,0.9012209182028323,1p5c_OS_SSP2 / small
653,GCost,1p5c_OS_SSP2,small,PySRRegressor,3,0.9327263825621639,0.9417450167081938,1p5c_OS_SSP2 / small
654,GCost,1p5c_OS_SSP2,small,PySRRegressor,4,0.9217046018820525,0.9391619832784678,1p5c_OS_SSP2 / small
655,GCost,1p5c_OS_SSP2,small,GPAFSRegressor,0,0.9773952877686662,0.978982252930565,1p5c_OS_SSP2 / small
656,GCost,1p5c_OS_SSP2,small,GPAFSRegressor,1,0.9645788737573708,0.9687307171785454,1p5c_OS_SSP2 / small
657,GCost,1p5c_OS_SSP2,small,GPAFSRegressor,2,-6.124913640237387,-6.912659636891583,1p5c_OS_SSP2 / small
658,GCost,1p5c_OS_SSP2,small,GPAFSRegressor,3,-5.900348315931149,-5.970974579086826,1p5c_OS_SSP2 / small
659,GCost,1p5c_OS_SSP2,small,GPAFSRegressor,4,-2.779673549458794,-2.5933612790854785,1p5c_OS_SSP2 / small
660,GCost,1p5c_OS_SSP2,all,ElasticNet,0,0.8804316681859886,0.8769091891999449,1p5c_OS_SSP2 / all
661,GCost,1p5c_OS_SSP2,all,ElasticNet,1,0.8761633246190745,0.8807912836287843,1p5c_OS_SSP2 / all
662,GCost,1p5c_OS_SSP2,all,ElasticNet,2,0.8837897464987613,0.8778301386903223,1p5c_OS_SSP2 / all
663,GCost,1p5c_OS_SSP2,all,ElasticNet,3,0.8772475635531999,0.885116812387305,1p5c_OS_SSP2 / all
664,GCost,1p5c_OS_SSP2,all,ElasticNet,4,0.8774112218518068,0.8709690115702675,1p5c_OS_SSP2 / all
665,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,0,0.9984892959589731,0.9904378448785208,1p5c_OS_SSP2 / all
666,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,1,0.9985260996921762,0.9908863410530776,1p5c_OS_SSP2 / all
667,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,2,0.9986033504812247,0.9867562626674101,1p5c_OS_SSP2 / all
668,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,3,0.9986473466922134,0.9920333150391268,1p5c_OS_SSP2 / all
669,GCost,1p5c_OS_SSP2,all,RandomForestRegressor,4,0.9985853492349647,0.9915247393104026,1p5c_OS_SSP2 / all
670,GCost,1p5c_OS_SSP2,all,PySRRegressor,0,0.9467887323600124,0.9441358449062072,1p5c_OS_SSP2 / all
671,GCost,1p5c_OS_SSP2,all,PySRRegressor,1,0.9476350679133363,0.9412723798220866,1p5c_OS_SSP2 / all
672,GCost,1p5c_OS_SSP2,all,PySRRegressor,2,0.9478467742611957,0.9383764966010186,1p5c_OS_SSP2 / all
